0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
-1.5814007539432027,1.615620026706528,-1.2659519485816975,-0.8525406038273138,-2.218575015513317,-0.5885705215726521,1.616834279068624,0.5578832575371051,0.748293310260173,-2.206476962436559,2.5008283445721298,-2.5549427283194404,2.0019773659429627,1.3482083536597074,3.5084562022123116,0.930765866563736,-2.5568629479203366,-0.8822370040814679,-1.1833516050160924,3.4893243319554825,2.610228070695202,-2.045297320976743,-1.3773816731238842,-3.5843742258140607,-0.9509063217818833,2.61218984112888,0.9013273634412226,1.2089576579068568,-3.5648283689790925,1.6026343361177968,1.0792754386602048,2.808609363963753,0.7451019986626449,-2.0468345061206086,-0.7062533969602032,-0.9473033742345147,2.793293810097187,0.7268254811742408,1.8914252833619152,0.5017802678565059,-1.3784168725658643,-0.4756181292458324,-0.6379504305691474,1.8811112018867213,4.922075099459914,1.3057878540287275,-3.5870681357671352,-1.2377058567450028,-1.6601448424189744,4.895234661167466,0.34641525886430374,-0.951620994927963,-0.32835363986526417,-0.4404233839091564,1.2986672966193267,2.6141530859713575,0.9020047745044609,1.209866274826381,-3.5675075888426417,0.31123372904021196,0.41746030952116897,-1.2309565554846844,0.5599428781801276,-1.6510919502344643,4.868540585763265
-1.6113083427358175,-1.6867366845966445,-0.13426628715032693,0.14779152386164743,0.8143932114298233,0.6081118661813361,-0.724798079870556,-0.5754893363820925,-1.0593027399246968,0.9983069344456331,2.5963145753700467,2.7178528918891267,0.21634438863348468,-0.23813771538391215,-1.312238575844289,-0.9798557232946338,1.1678731928943282,0.9272907688679649,1.706863342323574,-1.6085802920832675,2.84508064316408,0.2264718720410435,-0.24928538496988106,-1.3736669054051545,-1.025724593026585,1.2225435102428757,0.9706989752698538,1.7867647915247247,-1.683880928816667,0.018027435865134046,-0.019843419181192347,-0.10934555277911358,-0.08164892244422445,0.09731594711790567,0.07726881649062912,0.14222864585785744,-0.13403896552443997,0.021842334525347902,0.12036041373979442,0.08987377938128988,-0.10711901271606551,-0.08505244599003767,-0.15655596616428932,0.14754130312336988,0.663236302822981,0.49524217560800127,-0.5902706359039517,-0.46867460879983025,-0.8626889602436848,0.8130143903358413,0.36980004179054715,-0.4407583129547329,-0.3499618943147729,-0.6441745660266098,0.6070822929275027,0.5253322565840449,0.4171135659957212,0.7677805918990392,-0.7235709492076559,0.33118797628950125,0.6096174308269962,-0.5745149952097586,1.1221222948119698,-1.0575092709440839,0.9966167353622376
-1.198685554980214,-1.307778448595342,-0.6451784375316006,0.2259739634680989,0.19330190462539493,0.00619236279844094,-0.6701689610125249,0.30170002988738276,-1.3295029300060313,0.4762444726747421,1.4368470597182237,1.5676151354456709,0.773366073453834,-0.27087172581083674,-0.23170820082462393,-0.007422695837688009,0.8033218529618118,-0.3616434677631046,1.5936559575021,-0.5708673700343826,1.7102844706104399,0.8437504561022435,-0.2955238793672509,-0.25279606494152373,-0.008098238613684604,0.8764325241297121,-0.39455679702728974,1.7386952792062493,-0.6228222576266811,0.41625521625571754,-0.14579352867317105,-0.12471422079809479,-0.0039951789549269355,0.43237856314823697,-0.19465035388597882,0.8577666230749763,-0.3072626647633512,0.05106423216548169,0.04368119753413293,0.0013993127647961075,-0.15144073631329807,0.06817635153209578,-0.30043304653591335,0.1076188510700862,0.03736562633180528,0.0011969955230700742,-0.1295449365845431,0.05831919040276966,-0.25699544857520895,0.0920589636353445,3.834535702751531e-05,-0.004149929342843776,0.0018682360413631487,-0.008232764484187577,0.002949078555554196,0.4491264363046071,-0.202189995567075,0.8909915972652496,-0.31916426344038973,0.09102290803404765,-0.40111107371818255,0.14368297163967053,1.767578040894622,-0.6331684218202469,0.2268087977532432
1.6581588796978102,-0.2543964213224202,-1.1983720239730178,-1.561286949961009,-1.1651490855277389,-3.176750574543122,-1.0781993505289778,-1.4376957979611258,-2.1267191922284554,-1.4041748359787476,2.749490870320697,-0.4218296849791164,-1.9870912127322964,-2.5888618198341575,-1.9320023023396036,-5.267557173763798,-1.7878258271640364,-2.3839280536934697,-3.5264383132173673,-2.3283449729263763,0.06471753918165432,0.30486155431164125,0.39718581272747716,0.2964097576653473,0.8081539775977125,0.27429005624672964,0.36574466595159166,0.5410297516606273,0.3572170531839897,1.4360955078411872,1.871002602227434,1.3962820678541872,3.8069290156726883,1.2920839379398044,1.7228944232601773,2.5486007828130757,1.682723840203832,2.43761694011855,1.8191320619934621,4.959819215315314,1.6833785754373285,2.244655687370485,3.3204189210579056,2.192319846877259,1.3575723915061262,3.7013880268786377,1.2562629872854405,1.6751299442614787,2.4779449219992764,1.6360730260617005,10.091744212860057,3.425170406264951,4.5672009521912384,6.756056415803631,4.46071321695448,1.1625138394811094,1.5501226756199262,2.293027251818233,1.5139803961814196,2.0669692074750783,3.05757524611013,2.0187762612893985,4.522934522592854,2.986285572920246,1.9717069699959426
-1.4585514929186258,0.5580083165274148,1.529485576753906,-0.7309875586136231,-0.4098756864292757,-0.175813975789041,1.3549213237946536,-0.34525349408034683,0.3133226816157394,-0.07490312350298246,2.1273724574951522,-0.81388386313207,-2.230833471371915,1.0661829949208415,0.5978247943524666,0.2564337368630649,-1.9762225196079728,0.5035699992262618,-0.456997265035904,0.10925006260954329,0.3113732813137595,0.8534656718374091,-0.4078971369844728,-0.22871404176991866,-0.09810566065203444,0.7560573669177509,-0.1926543210069821,0.1748366620982539,-0.04179656584854428,2.3393261294982284,-1.118034927686087,-0.6268989506556838,-0.26890494016109867,2.0723326223802316,-0.5280602395197805,0.4792225224011296,-0.11456324705162818,0.534342810847905,0.2996140273580192,0.12851782893218572,-0.9904306305941921,0.2523760087406157,-0.22903498209256287,0.05475325138197984,0.16799807832586994,0.07206187401039324,-0.5553493076479965,0.14151101287828802,-0.1284233492011126,0.03070096916148175,0.030910554082749498,-0.23821410481768862,0.06070038944932391,-0.05508650635974701,0.013169015942076907,1.8358117936734564,-0.46779132124407313,0.42452758254968836,-0.10148783925301542,0.11919997517468808,-0.10817575060245807,0.025860565106936444,0.098171102814878,-0.02346884751734938,0.005610477910503044
0.9008181594024428,-0.4121942263175575,-0.6014766154184142,0.5636355793869553,0.4725187486759456,0.9240257495855767,-0.6442446689631544,0.8736576839155368,0.26991840033309794,0.4598414664087407,0.8114733563092048,-0.3713120442676961,-0.5418210576248269,0.5077331651970866,0.42565346946541077,0.8323791749821418,-0.5803472969002248,0.787006706772595,0.243147396576913,0.414233543387242,0.1699040802095298,0.24792518814049633,-0.2323273315704543,-0.19476950003102178,-0.3808780789479279,0.26555393288247836,-0.3601166530879539,-0.11125880619417405,-0.18954399747508197,0.361774118895191,-0.3390136206190628,-0.2842089776753521,-0.5557798804201959,0.3874981029893148,-0.5254846667558078,-0.16234960587150432,-0.27658388884456975,0.3176850663508688,0.2663283786811657,0.5208137887361322,-0.3631192172580047,0.492424554859599,0.15213561395894581,0.2591830113454377,0.22327396785028147,0.43661949093852936,-0.3044176848196185,0.41281963557489426,0.1275415047700084,0.21728371429677004,0.8538235858971869,-0.5952986631551904,0.8072821962612527,0.2494115521947306,0.4249053556888674,0.41505119348744435,-0.5628493053612811,-0.17389349046966085,-0.2962504133020306,0.7632777486646599,0.235816284481201,0.4017440305109845,0.07285594283837853,0.12411967301987328,0.211454174228941
0.07618900339545381,0.9527010585309428,1.4990884973751903,-0.5883869411281687,0.17360530858657577,0.2917983678727218,-0.17217010115859357,0.1809370301310543,0.8454128691193717,-0.059831858747296705,0.005804764238392473,0.07258534418326644,0.11421405861660414,-0.04482861465545473,0.013226815445371428,0.02223182684064268,-0.013117468421767713,0.013785412003018225,0.06441116395589616,-0.004558529689254101,0.9076393069259788,1.4281831982809043,-0.5605568616385899,0.16539396125702172,0.2779966139499435,-0.1640266376211716,0.1723789001333005,0.8054257353057068,-0.05700187516242342,2.247266322962606,-0.882044095451011,0.2602497211854061,0.43743157683085154,-0.25809821823877055,0.27124062061869175,1.2673487076298076,-0.08969325122464966,0.34619919249016307,-0.10214709648286711,-0.17169034909882286,0.10130263917443225,-0.10646098569562633,-0.497429892051536,0.03520428435033457,0.0301388031694402,0.050657745699603025,-0.029889643541019605,0.031411628950640244,0.14676816202653092,-0.010387128301132857,0.08514628749318427,-0.05023895451455901,0.05279713007997913,0.24669009538762762,-0.01745883872925241,0.029642543732960346,-0.031151946780999112,-0.14555481919705907,0.010301257173028756,0.03273820887264605,0.15296649377303284,-0.01082579882895661,0.714722919272648,-0.05058262336829709,0.0035798513211564654
0.8379299091404733,0.6532895489143902,0.9183767405747315,0.1895375165204907,0.10867461847059026,0.3534613999918131,1.2576265358563847,0.908817855097212,-0.23255165556625956,0.4671458229954035,0.7021265326321618,0.5474108523642557,0.7695353387865088,0.15881915399672572,0.0910617131809373,0.29617587877980445,1.0538028889227886,0.7615256627468466,-0.1948619876191025,0.39143545701789006,0.4267872347207674,0.5999659265835343,0.12382287867002514,0.07099599247909537,0.23091263855930041,0.8215942723123847,0.5937212066018013,-0.15192356616417635,0.30518148398190875,0.8434158376286677,0.17406684663871758,0.0998042418942232,0.3246107284434627,1.1549749588600773,0.8346371795402963,-0.2135700314541991,0.42901585829561917,0.03592447016875528,0.020597917293727525,0.06699419594030405,0.238367410316487,0.17225507922460473,-0.04407726325875738,0.08854165914346952,0.011810172699728358,0.038412282788190984,0.1366720839626827,0.0987654336619497,-0.025272462443367377,0.05076689408415537,0.12493496128417249,0.4445224360306519,0.3212320314002173,-0.08219803374686402,0.16511801659628303,1.5816245036901306,1.1429534508303365,-0.2924631329974622,0.5874949831134892,0.825949893743497,-0.21134709681103364,0.4245504648723045,0.05408027250660822,-0.10863553452844393,0.21822521994205288
0.0564789240471371,0.25414628701678826,-1.4106707293500975,-0.3144578489573156,-1.642943185182793,0.0943470767627487,0.23309253499493832,2.7254488164051422,0.7668352778343632,-1.0463948568184835,0.0031898688615222812,0.01435390884128309,-0.07967316497848366,-0.017760240967286338,-0.09279166336970046,0.005328621382552697,0.013164815579933768,0.15393041669610574,0.043310031413472276,-0.05909925564156603,0.06459033520441972,-0.35851672806759194,-0.07991829473578778,-0.4175479102937424,0.023977959250140485,0.059239602300294354,0.6926626971436671,0.19488833861509064,-0.26593736761388137,1.9899919066451361,0.4435964831384792,2.3176518613225827,-0.13309265958895636,-0.32881681634737275,-3.844710869644602,-1.0817520806739858,1.476118595856321,0.09888373877086191,0.5166363799716617,-0.02966817881422469,-0.07329777716251612,-0.8570387722500228,-0.24113737197237933,0.3290470758351386,2.699262309738581,-0.15500688680927582,-0.3829577918869156,-4.477757559477338,-1.2598667938757206,1.7191672990202518,0.008901370893675995,0.021991599291991133,0.25713812869431857,0.0723486668222224,-0.0987242958803989,0.05433212987036654,0.6352817736148288,0.17874357883395955,-0.24390682978148584,7.428071250844191,2.0899703003513737,-2.8518956240083644,0.5880363433313051,-0.8024124907528506,1.0949421963761747
-0.24033907983300543,-0.253250267816267,-0.3047636685399996,0.684505320147009,1.6846786342162634,2.336676292143124,-1.0230465679592882,0.20702147351125633,-0.8731373003880708,1.042284877406838,0.05776287329497576,0.060865936334423804,0.07324661966343457,-0.16451337878492894,-0.4048941127618611,-0.5615946299212774,0.24587807076964957,-0.049755350449368255,0.20984901534314337,-0.25050178835981635,0.06413569814901098,0.07718148067842293,-0.17335115564888964,-0.42664531529961164,-0.5917638967851679,0.2590868173242026,-0.052428243610443896,0.22112225516365133,-0.26395892434412677,0.09288089366195873,-0.20861235250314936,-0.5134288408747045,-0.7121340389839823,0.31178742513852864,-0.06309262373384683,0.26610052680538004,-0.3176505629022717,0.46854753330955934,1.1531714878590293,1.5994673534333552,-0.7002808185262714,0.14170730000312806,-0.5976671273344316,0.7134495436937538,2.8381421005847747,3.936548624453201,-1.7235046948492894,0.3487646532483817,-1.4709557547010503,1.7559150637340175,5.460056094263739,-2.390528661108858,0.48374216911828843,-2.0402392296026544,2.435482362695861,1.0466242802132784,-0.21179260796956548,0.8932601185192539,-1.066305966666933,0.0428578904947718,-0.18075817050397885,0.21577535113926277,0.7623687453289681,-0.9100578040943179,1.0863577656709875
